,State,Abbreviation,Number,Summary,Bill Type,Date,Status,Erin Reed's State Risk,URL,Sponsors,Bill Title,Bill Intent
341,Texas,TX,HB122,"Relating to professional liability insurance coverage for and prohibitions on providing to certain children procedures and treatments for gender transitioning, gender reassignment, or gender dysphoria; creating a criminal offense.",Gender Affirming Care Ban,2/23/2023,Referred to Public Health,Worst,https://legiscan.com/TX/bill/HB122/2023,"Steve Toth, Terri Leo-Wilson, David Spiller, Terry Wilson","Relating to professional liability insurance coverage for and prohibitions on providing to certain children procedures and treatments for gender transitioning, gender reassignment, or gender dysphoria; creating a criminal offense.",WE WILL TAKE YOUR BODY FROM YOU
342,Texas,TX,HB1266,Relating to the definition of sexually oriented business.,Drag Ban,3/3/2023,Referred to State Affairs,Worst,https://legiscan.com/TX/bill/HB1266/2023,Nate Schatzline,Relating to the definition of sexually oriented business.,YOUR PRESENCE IS A PERVERSION
343,Texas,TX,HB1532,"Relating to professional liability insurance coverage for and prohibitions on the provision to certain children of procedures and treatments for gender transitioning, gender reassignment, or gender dysphoria and to the abuse of a child.",Gender Affirming Care Ban,3/3/2023,Referred to Public Health,Worst,https://legiscan.com/TX/bill/HB1532/2023,Nate Schatzline,"Relating to professional liability insurance coverage for and prohibitions on the provision to certain children of procedures and treatments for gender transitioning, gender reassignment, or gender dysphoria and to the abuse of a child.",WE WILL TAKE YOUR BODY FROM YOU
344,Texas,TX,HB1541,Relating to parental rights in public education and prohibiting certain instruction regarding sexual orientation or gender identity; authorizing a civil penalty.,Don't Say Gay/Forced Outing,3/3/2023,Referred to Public Education,Worst,https://legiscan.com/TX/bill/HB1541/2023,"Steve Toth, Terri Leo-Wilson",Relating to parental rights in public education and prohibiting certain instruction regarding sexual orientation or gender identity; authorizing a civil penalty.,WE WILL EMPOWER YOUR ENEMIES
345,Texas,TX,HB1686,"Relating to prohibitions on the provision to certain children of procedures and treatments for gender transitioning, gender reassignment, or gender dysphoria and on the use of public money or public assistance to provide those procedures and treatments.",Gender Affirming Care Ban,3/27/2023,Scheduled for public hearing on . . .,Worst,https://legiscan.com/TX/bill/HB1686/2023,"Tom Oliverson, Stephanie Klick, William Metcalf, Steve Toth, Stephen Allison, Charles Anderson, Trent Ashby, Cecil Bell, Keith Bell, Greg Bonnen, Brad Buckley, Ben Bumgarner, Dewayne Burns, Briscoe Cain, Giovanni Capriglione, Travis Clardy, David Cook, Charles Cunningham, Jay Dean, Mano DeAyala, Mark Dorazio, James Frank, Frederick Frazier, Gary Gates, Stan Gerdes, Charlie Geren, Craig Goldman, Ryan Guillen, Sam Harless, Caroline Harris, Cody Harris, Brian Harrison, Richard Hayes, Cole Hefner, Justin Holland, Lacey Hull, Carrie Isaac, Jacey Jetton, Kyle Kacal, Ken King, Stan Kitzman, John Kuempel, Stan Lambert, Brooks Landgraf, Jeff Leach, Terri Leo-Wilson, Janie Lopez, J.M. Lozano, John Lujan, Morgan Meyer, Geanie Morrison, Andrew Murr, Candy Noble, Angelia Orr, Jared Patterson, Dennis Paul, John Raney, Glenn Rogers, Matt Schaefer, Nate Schatzline, Matthew Shaheen, Hugh Shine, Bryan Slaton, Shelby Slawson, Reggie Smith, John Smithee, David Spiller, Lynn Stucky, Valoree Swanson, Carl Tepper, Kronda Thimesch, Ed Thompson, Tony Tinderholt, Ellen Troxclair, Gary Vandeaver, Cody Vasut, Terry Wilson","Relating to prohibitions on the provision to certain children of procedures and treatments for gender transitioning, gender reassignment, or gender dysphoria and on the use of public money or public assistance to provide those procedures and treatments.",WE WILL TAKE YOUR BODY FROM YOU
346,Texas,TX,HB1752,"Relating to liability for the provision to certain children of procedures and treatments for gender transitioning, gender reassignment, or gender dysphoria; providing a civil penalty.",Gender Affirming Care Ban,3/7/2023,Referred to Judiciary & Civil Jurisprudence,Worst,https://legiscan.com/TX/bill/HB1752/2023,"Steve Toth, Briscoe Cain, Terri Leo-Wilson, Terry Wilson","Relating to liability for the provision to certain children of procedures and treatments for gender transitioning, gender reassignment, or gender dysphoria; providing a civil penalty.",WE WILL TAKE YOUR BODY FROM YOU
347,Texas,TX,HB1952,Relating to the required inclusion of a person's sex on a birth certificate.,Defining Trans People Out of the Law,3/29/2023,Scheduled for public hearing on . . .,Worst,https://legiscan.com/TX/bill/HB1952/2023,"Steve Toth, Charles Anderson",Relating to the required inclusion of a person's sex on a birth certificate.,YOUR EXISTENCE IS A PERVERSION
348,Texas,TX,HB2116,Relating to psychological evaluations before the provision of gender reassignment treatments and procedures.,Gender Affirming Care Ban,3/9/2023,Referred to Public Health,Worst,https://legiscan.com/TX/bill/HB2116/2023,Ben Bumgarner,Relating to psychological evaluations before the provision of gender reassignment treatments and procedures.,WE WILL TAKE YOUR BODY FROM YOU
349,Texas,TX,HB23,Relating to participation in athletic activities based on biological sex; providing a civil right to action for K-12 athletes and college athletes.,Trans Sports Ban,2/23/2023,Referred to State Affairs,Worst,https://legiscan.com/TX/bill/HB23/2023,"Valoree Swanson, Shelby Slawson, Stephanie Klick, Greg Bonnen, Tom Oliverson, Stephen Allison, Charles Anderson, Trent Ashby, Ernest Bailes, Cecil Bell, Keith Bell, Brad Buckley, Ben Bumgarner, Dewayne Burns, Briscoe Cain, Giovanni Capriglione, Travis Clardy, David Cook, Tom Craddick, Charles Cunningham, Drew Darby, Jay Dean, Mano DeAyala, Mark Dorazio, James Frank, Frederick Frazier, Gary Gates, Stan Gerdes, Craig Goldman, Ryan Guillen, Sam Harless, Caroline Harris, Cody Harris, Brian Harrison, Richard Hayes, Cole Hefner, Justin Holland, Lacey Hull, Carrie Isaac, Jacey Jetton, Kyle Kacal, Ken King, Stan Kitzman, John Kuempel, Brooks Landgraf, Jeff Leach, Terri Leo-Wilson, Janie Lopez, J.M. Lozano, John Lujan, William Metcalf, Morgan Meyer, Geanie Morrison, Andrew Murr, Candy Noble, Angelia Orr, Jared Patterson, Dennis Paul, Four Price, John Raney, Glenn Rogers, Matt Schaefer, Nate Schatzline, Matthew Shaheen, Hugh Shine, Bryan Slaton, Reggie Smith, John Smithee, David Spiller, Lynn Stucky, Carl Tepper, Kronda Thimesch, Ed Thompson, Tony Tinderholt, Steve Toth, Ellen Troxclair, Gary Vandeaver, Cody Vasut, Terry Wilson",Relating to participation in athletic activities based on biological sex; providing a civil right to action for K-12 athletes and college athletes.,WE WILL SHUT YOU OUT OF PUBLIC LIFE
350,Texas,TX,HB2722,Relating to a public school policy regarding multi-occupancy bathrooms or changing facilities.,Trans Bathroom Ban,3/13/2023,Referred to Public Education,Worst,https://legiscan.com/TX/bill/HB2722/2023,Matt Schaefer,Relating to a public school policy regarding multi-occupancy bathrooms or changing facilities.,WE WILL CIRCUMSCRIBE THE SPACES YOU WALK IN
351,Texas,TX,HB2862,Relating to the confinement of inmates according to biological sex.,Prison Placement,3/14/2023,Referred to Corrections,Worst,https://legiscan.com/TX/bill/HB2862/2023,Valoree Swanson,Relating to the confinement of inmates according to biological sex.,YOU WILL LIVE IN FEAR OF ALL
352,Texas,TX,HB3147,Relating to the detainment and housing of juveniles and inmates based on biological sex.,Prison Placement,3/14/2023,Referred to Corrections,Worst,https://legiscan.com/TX/bill/HB3147/2023,Valoree Swanson,Relating to the detainment and housing of juveniles and inmates based on biological sex.,YOU WILL LIVE IN FEAR OF ALL
353,Texas,TX,HB3164,"Relating to the prohibition of diversity, equity, and inclusion offices and employees at public institutions of higher education.",DEI Prohibitation,3/15/2023,Referred to Higher Education,Worst,https://legiscan.com/TX/bill/HB3164/2023,"Carl Tepper, Candy Noble, Jacey Jetton, Jared Patterson, Giovanni Capriglione, Charles Anderson, Ben Bumgarner, Briscoe Cain, David Cook, Mark Dorazio, James Frank, Frederick Frazier, Gary Gates, Stan Gerdes, Cody Harris, Brian Harrison, Richard Hayes, Cole Hefner, Lacey Hull, Carrie Isaac, Stan Kitzman, Terri Leo-Wilson, John Lujan, William Metcalf, Angelia Orr, Shelby Slawson, Reggie Smith, David Spiller, Valoree Swanson, Kronda Thimesch, Steve Toth, Ellen Troxclair, Gary Vandeaver, Cody Vasut, Terry Wilson","Relating to the prohibition of diversity, equity, and inclusion offices and employees at public institutions of higher education.",WE WILL SILENCE YOUR ALLIES
354,Texas,TX,HB319,Relating to protection of persons from participation in a health care service for reasons of conscience; providing a civil remedy; authorizing disciplinary action.,Legal Discrimination in Healthcare,2/23/2023,Referred to Public Health,Worst,https://legiscan.com/TX/bill/HB319/2023,"Tom Oliverson, Terri Leo-Wilson, Terry Wilson",Relating to protection of persons from participation in a health care service for reasons of conscience; providing a civil remedy; authorizing disciplinary action.,WE WILL TAKE YOUR BODY FROM YOU
355,Texas,TX,HB3213,Relating to the detainment and housing of juveniles based on biological sex.,Prison Placement,3/15/2023,Referred to Juvenile Justice & Family Issues,Worst,https://legiscan.com/TX/bill/HB3213/2023,Valoree Swanson,Relating to the detainment and housing of juveniles based on biological sex.,YOU WILL LIVE IN FEAR OF ALL
356,Texas,TX,HB3502,Relating to required health benefit plan coverage for gender transition adverse effects and reversals.,Gender Affirming Care Ban,3/16/2023,Referred to Insurance,Worst,https://legiscan.com/TX/bill/HB3502/2023,Jeff Leach,Relating to required health benefit plan coverage for gender transition adverse effects and reversals.,WE WILL TAKE YOUR BODY FROM YOU
357,Texas,TX,HB41,"Relating to professional liability insurance coverage for and prohibitions on the provision to certain children of procedures and treatments for gender transitioning, gender reassignment, or gender dysphoria.",Gender Affirming Care Ban,2/23/2023,Referred to Public Health,Worst,https://legiscan.com/TX/bill/HB41/2023,"Steve Toth, David Spiller, Terry Wilson","Relating to professional liability insurance coverage for and prohibitions on the provision to certain children of procedures and treatments for gender transitioning, gender reassignment, or gender dysphoria.",WE WILL TAKE YOUR BODY FROM YOU
358,Texas,TX,HB42,Relating to the definition of child abuse.,Gender Affirming Care Ban,2/23/2023,Referred to Public Health,Worst,https://legiscan.com/TX/bill/HB42/2023,Bryan Slaton,Relating to the definition of child abuse.,WE WILL TAKE YOUR BODY FROM YOU
359,Texas,TX,HB436,Relating to the definition of abuse of a child.,Gender Affirming Care Ban,2/23/2023,Referred to Public Health,Worst,https://legiscan.com/TX/bill/HB436/2023,Jared Patterson,Relating to the definition of abuse of a child.,WE WILL TAKE YOUR BODY FROM YOU
360,Texas,TX,HB631,Relating to parental rights in education.,Don't Say Gay/Forced Outing,2/23/2023,Referred to Public Education,Worst,https://legiscan.com/TX/bill/HB631/2023,"Steve Toth, Briscoe Cain, Terri Leo-Wilson, William Metcalf",Relating to parental rights in education.,WE WILL EMPOWER YOUR ENEMIES
361,Texas,TX,HB643,Relating to the definition of sexually oriented business.,Drag Ban,2/23/2023,Referred to State Affairs,Worst,https://legiscan.com/TX/bill/HB643/2023,Jared Patterson,Relating to the definition of sexually oriented business.,YOUR PRESENCE IS A PERVERSION
362,Texas,TX,HB672,Relating to the definition of child abuse and the prosecution of the criminal offense of abandoning or endangering a child.,Gender Affirming Care Ban,2/23/2023,Referred to Public Health,Worst,https://legiscan.com/TX/bill/HB672/2023,Cole Hefner,Relating to the definition of child abuse and the prosecution of the criminal offense of abandoning or endangering a child.,WE WILL TAKE YOUR BODY FROM YOU
363,Texas,TX,HB708,Relating to the definition of sexually oriented business.,Drag Ban,2/28/2023,Referred to State Affairs,Worst,https://legiscan.com/TX/bill/HB708/2023,Matthew Shaheen,Relating to the definition of sexually oriented business.,YOUR PRESENCE IS A PERVERSION
364,Texas,TX,HB776,Relating to prohibited practices by physicians.,Gender Affirming Care Ban,2/28/2023,Referred to Public Health,Worst,https://legiscan.com/TX/bill/HB776/2023,Brian Harrison,Relating to prohibited practices by physicians.,WE WILL TAKE YOUR BODY FROM YOU
365,Texas,TX,HB888,Relating to the statute of limitations on a health care liability claim involving certain gender modification drugs provided to and procedures performed on a minor.,Gender Affirming Care Ban,3/29/2023,Scheduled for public hearing on . . .,Worst,https://legiscan.com/TX/bill/HB888/2023,"Shelby Slawson, Jeff Leach, Matthew Shaheen, Candy Noble, Ellen Troxclair, Charles Anderson, Briscoe Cain, Mark Dorazio, Carrie Isaac, Terri Leo-Wilson, William Metcalf, Angelia Orr, Glenn Rogers, David Spiller",Relating to the statute of limitations on a health care liability claim involving certain gender modification drugs provided to and procedures performed on a minor.,WE WILL TAKE YOUR BODY FROM YOU
366,Texas,TX,SB1029,"Relating to civil liability for, governmental health plan coverage of, and public funding for gender modification procedures and treatments.",Gender Affirming Care Ban,3/16/2023,Left pending in committee,Worst,https://legiscan.com/TX/bill/SB1029/2023,"Bob Hall, Tan Parker, Charles Perry","Relating to civil liability for, governmental health plan coverage of, and public funding for gender modification procedures and treatments.",WE WILL TAKE YOUR BODY FROM YOU
367,Texas,TX,SB1082,"Relating to the definition and use of the terms ""male"" and ""female"" for purposes of certain government documents.",Defining Trans People Out of the Law,3/9/2023,Referred to State Affairs,Worst,https://legiscan.com/TX/bill/SB1082/2023,Bob Hall,"Relating to the definition and use of the terms ""male"" and ""female"" for purposes of certain government documents.",YOUR EXISTENCE IS A PERVERSION
368,Texas,TX,SB1198,Relating to the statute of limitations on a health care liability claim involving certain gender modification drugs provided to and procedures performed on a minor.,Gender Affirming Care Ban,3/9/2023,Referred to State Affairs,Worst,https://legiscan.com/TX/bill/SB1198/2023,Bob Hall,Relating to the statute of limitations on a health care liability claim involving certain gender modification drugs provided to and procedures performed on a minor.,WE WILL TAKE YOUR BODY FROM YOU
369,Texas,TX,SB1443,Relating to public school library materials and certain performances at public school facilities.,Book Ban,3/16/2023,Referred to Education,Worst,https://legiscan.com/TX/bill/SB1443/2023,Bob Hall,Relating to public school library materials and certain performances at public school facilities.,YOU DO NOT EXIST
370,Texas,TX,SB162,Relating to the required inclusion of a person's sex on a birth certificate and prohibited change of sex on the birth certificate of certain minors.,Birth Certificate Change Ban,3/27/2023,Placed on intent calendar,Worst,https://legiscan.com/TX/bill/SB162/2023,"Charles Perry, Mayes Middleton",Relating to the required inclusion of a person's sex on a birth certificate and prohibited change of sex on the birth certificate of certain minors.,WE WILL DENY YOU YOUR NAME
371,Texas,TX,SB249,Relating to the offense of genital mutilation.,Gender Affirming Care Ban,3/16/2023,Co-author authorized,Worst,https://legiscan.com/TX/bill/SB249/2023,"Bob Hall, Donna Campbell, Charles Perry, Paul Bettencourt, Tan Parker",Relating to the offense of genital mutilation.,WE WILL TAKE YOUR BODY FROM YOU
372,Texas,TX,SB250,Relating to the provision of and professional liability insurance coverage for gender transitioning or gender reassignment medical procedures and treatments for certain children.,Gender Affirming Care Ban,3/16/2023,Left pending in committee,Worst,https://legiscan.com/TX/bill/SB250/2023,"Bob Hall, Donna Campbell, Charles Perry, Tan Parker",Relating to the provision of and professional liability insurance coverage for gender transitioning or gender reassignment medical procedures and treatments for certain children.,WE WILL TAKE YOUR BODY FROM YOU
373,Texas,TX,SB393,Relating to parental rights in public education and prohibiting instruction regarding sexual orientation or gender identity for public school students; authorizing a civil remedy.,Don't Say Gay/Forced Outing,2/15/2023,Referred to Education,Worst,https://legiscan.com/TX/bill/SB393/2023,Bob Hall,Relating to parental rights in public education and prohibiting instruction regarding sexual orientation or gender identity for public school students; authorizing a civil remedy.,WE WILL EMPOWER YOUR ENEMIES
374,Texas,TX,SB476,Relating to the definition of sexually oriented business.,Drag Ban,2/17/2023,Referred to State Affairs,Worst,https://legiscan.com/TX/bill/SB476/2023,"Bryan Hughes, Lois Kolkhorst",Relating to the definition of sexually oriented business.,YOUR PRESENCE IS A PERVERSION
375,Texas,TX,SB625,"Relating to prohibitions on the provision to certain children of procedures and treatments for gender transitioning, gender reassignment, or gender dysphoria and on the use of public money or public assistance to provide those procedures and treatments.",Gender Affirming Care Ban,3/8/2023,Co-author authorized,Worst,https://legiscan.com/TX/bill/SB625/2023,"Donna Campbell, Lois Kolkhorst, Tan Parker","Relating to prohibitions on the provision to certain children of procedures and treatments for gender transitioning, gender reassignment, or gender dysphoria and on the use of public money or public assistance to provide those procedures and treatments.",WE WILL TAKE YOUR BODY FROM YOU
376,Texas,TX,SB649,Relating to participation in athletic activities based on biological sex; providing a civil right to action for K-12 athletes and college athletes.,Trans Sports Ban,2/17/2023,Referred to State Affairs,Worst,https://legiscan.com/TX/bill/SB649/2023,"Mayes Middleton, Charles Creighton, Phil King, Lois Kolkhorst, Charles Perry",Relating to participation in athletic activities based on biological sex; providing a civil right to action for K-12 athletes and college athletes.,WE WILL SHUT YOU OUT OF PUBLIC LIFE
377,Texas,TX,SCR3,"Expressing support for ending ""gender-affirming care.""",Gender Affirming Care Ban,2/15/2023,Referred to State Affairs,Worst,https://legiscan.com/TX/bill/SCR3/2023,"Bob Hall, Donna Campbell","Expressing support for ending ""gender-affirming care.""",WE WILL TAKE YOUR BODY FROM YOU
378,Texas,TX,SB1690,Relating to prohibiting the conservatorship of a child by a parent who removes the child from this state for certain purposes relating to gender reassignment.,Legalizes Abduction of Trans Kids,3/16/2023,Referred to State Affairs,Worst,https://legiscan.com/TX/bill/SB1690/2023,Bryan Hughes,Relating to prohibiting the conservatorship of a child by a parent who removes the child from this state for certain purposes relating to gender reassignment.,WE WILL SEPARATE YOU FROM THOSE YOU LOVE
379,Texas,TX,HB3902,Relating to certain general definitions in the Code Construction Act.,Defining Trans People Out of the Law,3/20/2023,Referred to State Affairs,Worst,https://legiscan.com/TX/bill/HB3902/2023,"Brian Harrison, David Spiller",Relating to certain general definitions in the Code Construction Act.,YOUR EXISTENCE IS A PERVERSION
380,Texas,TX,HB3883,Relating to general definitions for and collection of governmental information regarding biological sex.,Defining Trans People Out of the Law,3/20/2023,Referred to State Affairs,Worst,https://legiscan.com/TX/bill/HB3883/2023,Ellen Troxclair,Relating to general definitions for and collection of governmental information regarding biological sex.,YOUR EXISTENCE IS A PERVERSION
381,Texas,TX,SB14,"Relating to prohibitions on the provision to certain children of procedures and treatments for gender transitioning, gender reassignment, or gender dysphoria and on the use of public money or public assistance to provide those procedures and treatments.",Gender Affirming Care Ban,3/27/2023,Placed on intent calendar,Worst,https://legiscan.com/TX/bill/SB14/2023,"Donna Campbell, Paul Bettencourt, Bob Hall, Bryan Hughes, Lois Kolkhorst, Mayes Middleton, Tan Parker, Angela Paxton, Charles Perry, Drew Springer, Brian Birdwell, Phil King","Relating to prohibitions on the provision to certain children of procedures and treatments for gender transitioning, gender reassignment, or gender dysphoria and on the use of public money or public assistance to provide those procedures and treatments.",WE WILL TAKE YOUR BODY FROM YOU
382,Texas,TX,HB4129,Relating to prohibiting certain erotic performances; creating a criminal offense; authorizing a civil penalty.,Drag Ban,3/21/2023,Referred to State Affairs,Worst,https://legiscan.com/TX/bill/HB4129/2023,Bryan Slaton,Relating to prohibiting certain erotic performances; creating a criminal offense; authorizing a civil penalty.,YOUR PRESENCE IS A PERVERSION
383,Texas,TX,SB15,Relating to requiring public institution of higher education students who compete in intercollegiate athletic competitions to compete based on biological sex.,Trans Sports Ban,3/23/2023,Placed on intent calendar,Worst,https://legiscan.com/TX/bill/SB15/2023,"Mayes Middleton, Paul Bettencourt, Donna Campbell, Charles Creighton, Peter Flores, Bob Hall, Kelly Hancock, Joan Huffman, Bryan Hughes, Phil King, Lois Kolkhorst, Robert Nichols, Tan Parker, Angela Paxton, Charles Perry, Charles Schwertner, Kevin Sparks, Drew Springer, Brian Birdwell",Relating to requiring public institution of higher education students who compete in intercollegiate athletic competitions to compete based on biological sex.,WE WILL SHUT YOU OUT OF PUBLIC LIFE
384,Texas,TX,HB4754,Relating to health benefit plan coverage for and prohibitions on gender transitioning procedures and treatments provided to certain individuals; creating a criminal offense.,Gender Affirming Care Ban,3/22/2023,Referred to Public Health,Worst,https://legiscan.com/TX/bill/HB4754/2023,Tony Tinderholt,Relating to health benefit plan coverage for and prohibitions on gender transitioning procedures and treatments provided to certain individuals; creating a criminal offense.,WE WILL TAKE YOUR BODY FROM YOU
385,Texas,TX,HB5236,Relating to regulations and policies for entering or using a bathroom or changing facility in a public school.,Trans Bathroom Ban,3/24/2023,Referred to State Affairs,Worst,https://legiscan.com/TX/bill/HB5236/2023,Steve Toth,Relating to regulations and policies for entering or using a bathroom or changing facility in a public school.,WE WILL CIRCUMSCRIBE THE SPACES YOU WALK IN
386,Texas,TX,HB5256,Relating to a public school policy regarding multi-occupancy bathrooms or changing facilities.,Trans Bathroom Ban,3/24/2023,Referred to Public Education,Worst,https://legiscan.com/TX/bill/HB5256/2023,Steve Toth,Relating to a public school policy regarding multi-occupancy bathrooms or changing facilities.,WE WILL CIRCUMSCRIBE THE SPACES YOU WALK IN
387,Texas,TX,HB4961,Relating to a parent's right to information concerning the gender identity of the parent's child.,Forced Outing by Schools,3/23/2023,Referred to Public Education,Worst,https://legiscan.com/TX/bill/HB4961/2023,Jared Patterson,Relating to a parent's right to information concerning the gender identity of the parent's child.,WE WILL DENY YOU YOUR NAME
388,Texas,TX,HB4378,Relating to a cause of action for drag performances performed in the presence of a minor.,Drag Ban,3/21/2023,Referred to State Affairs,Worst,https://legiscan.com/TX/bill/HB4378/2023,"Steve Toth, Greg Bonnen",Relating to a cause of action for drag performances performed in the presence of a minor.,YOUR PRESENCE IS A PERVERSION
389,Texas,TX,HB4534,Relating to a policy prohibiting public school employees from assisting a student with social transitioning and to the loss of state funding for a violation by a public school.,Social Transition Ban,3/22/2023,Referred to Public Education,Worst,https://legiscan.com/TX/bill/HB4534/2023,Nate Schatzline,Relating to a policy prohibiting public school employees from assisting a student with social transitioning and to the loss of state funding for a violation by a public school.,NO ONE WILL SEE YOU FOR WHO YOU ARE
390,Texas,TX,HB5235,"Relating to regulations and policies for entering or using a bathroom or changing facility in a public school; authorizing a civil penalty, authorizing a private civil right of action.",Trans Bathroom Ban,3/24/2023,Referred to State Affairs,Worst,https://legiscan.com/TX/bill/HB5235/2023,Steve Toth,"Relating to regulations and policies for entering or using a bathroom or changing facility in a public school; authorizing a civil penalty, authorizing a private civil right of action.",WE WILL CIRCUMSCRIBE THE SPACES YOU WALK IN
391,US,US,HB1276,Protect Minors from Medical Malpractice Act of 2023,Gender Affirming Care Ban,3/1/2023,"Referred to the Committee on Energy and Commerce, and in addition to the Committees on the Judiciary, Education and the Workforce, Natural Resources, and Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",Low,https://legiscan.com/US/bill/HB1276/2023,"Jim Banks, Brian Babin, Mike Johnson, Glenn Grothman, Ralph Norman",To protect children from medical malpractice in the form of gender transition procedures.,WE WILL TAKE YOUR BODY FROM YOU
392,US,US,HB216,"My Child, My Choice Act of 2023",Don't Say Gay/Forced Outing,1/9/2023,Referred to the House Committee on Education and the Workforce.,Low,https://legiscan.com/US/bill/HB216/2023,Jeff Van Drew,"To prohibit Federal education funds from being provided to elementary schools that do not require teachers to obtain written parental consent prior to teaching lessons specifically related to gender identity, sexual orientation, or transgender studies, and for other purposes.",WE WILL EMPOWER YOUR ENEMIES
393,US,US,HB429,No Tax Breaks for Radical Corporate Activism Act,Ends tax deductions for Gender Affirming Care,1/20/2023,Referred to the House Committee on Ways and Means.,Low,https://legiscan.com/US/bill/HB429/2023,"Brian Mast, Dan Bishop, Jeff Duncan, Paul Gosar, Matt Gaetz, Ralph Norman, Doug Lamborn, Randy Weber",To amend the Internal Revenue Code of 1986 to deny the trade or business expense deduction for the reimbursement of employee costs of child gender transition procedure or travel to obtain an abortion.,WE WILL TAKE YOUR BODY FROM YOU
394,US,US,HB734,Protection of Women and Girls in Sports Act of 2023,Trans Sports Ban,3/9/2023,Ordered to be Reported (Amended) by the Yeas and Nays: 25 - 17.,Low,https://legiscan.com/US/bill/HB734/2023,"Greg Steube, Claudia Tenney, Virginia Foxx, Robert Wittman, Daniel Webster, Troy Balderson, Ken Buck, Ann Wagner, Earl Carter, Matt Gaetz, Mariannette Miller-Meeks, Jason Smith, Jake Ellzey, Morgan Griffith, Doug LaMalfa, Jerry Carl, Tom Tiffany, Nancy Mace, Mike Bost, Tim Walberg, Mary Miller, Brad Wenstrup, August Pfluger, Warren Davidson, Randy Weber, Andy Biggs, Robert Good, Lauren Boebert, Randy Feenstra, Jim Banks, Neal Dunn, Jack Bergman, Michael Guest, Jenniffer Gonzalez-Colon, Scott DesJarlais, Diana Harshbarger, George Santos, Lori Chavez-DeRemer, Alexander Mooney, Rudolph Yakym III, Anna Luna, Richard Hudson, Nick LaLota, William Timmons, Paul Gosar, Carlos Gimenez, Harriet Hageman, Tom McClintock, Garland Barr, Ben Cline, Bill Posey, Robert Aderholt, Scott Fitzgerald, John Carter, Lance Gooden, Barry Moore, Mike Ezell, John Curtis, John Rose, Christopher Smith, Elise Stefanik, Ron Estes, Mike Johnson, Burgess Owens, Bruce Westerman, James Comer, Michael Waltz, Eric Crawford, Kat Cammack, Debbie Lesko, Darin LaHood, Jeff Duncan, Erin Houchin, Richard McCormick, Aaron Bean, Austin Scott, Charles Fleischmann, Mark Green, Max Miller, Juan Ciscomani, Wesley Hunt, Jeff Van Drew, Keith Self, Dan Crenshaw, Pete Stauber, Jody Arrington, Brad Finstad, Patrick Fallon, Monica De La Cruz, Clay Higgins, Greg Murphy","To amend the Education Amendments of 1972 to provide that for purposes of determining compliance with title IX of such Act in athletics, sex shall be recognized based solely on a person's reproductive biology and genetics at birth.",WE WILL SHUT YOU OUT OF PUBLIC LIFE
395,US,US,HB736,PROTECT Kids Act Parental Rights Over The Education and Care of Their Kids Act,Forced Outing by Schools,2/1/2023,Referred to the House Committee on Education and the Workforce.,Low,https://legiscan.com/US/bill/HB736/2023,"Tim Walberg, Neal Dunn, Nathaniel Moran, Mary Miller, Lisa McClain, Rick Allen, William Timmons","To require elementary and middle schools that receive Federal funds to obtain parental consent before changing a minor child's gender markers, pronouns, or preferred name on any school form or allowing a child to change the child's sex-based accommodations, including locker rooms or bathrooms.",WE WILL DENY YOU YOUR NAME
396,US,US,HR115,Establishing a Women's Bill of Rights to reaffirm legal protections afforded to women under Federal law.,Defining Trans People Out of the Law,2/9/2023,Referred to the House Committee on the Judiciary.,Low,https://legiscan.com/US/bill/HR115/2023,"Debbie Lesko, Diana Harshbarger, Mary Miller, Kevin Hern, Claudia Tenney, Robert Aderholt, Andy Biggs, Andrew Clyde, Randy Weber, Michael Guest, George Santos, Andrew Ogles, Virginia Foxx, Ralph Norman, Burgess Owens, Ronny Jackson, Harriet Hageman, Jeff Duncan, Jake Ellzey, Jim Banks, Earl Carter, Greg Steube, Ben Cline, Doug LaMalfa, Anna Luna",Establishing a Women's Bill of Rights to reaffirm legal protections afforded to women under Federal law.,YOUR EXISTENCE IS A PERVERSION
397,US,US,SB187,No Tax Breaks for Radical Corporate Activism Act of 2023,No Tax Breaks for Gender Affirming Care,1/31/2023,Read twice and referred to the Committee on Finance.,Low,https://legiscan.com/US/bill/SB187/2023,"Marco Rubio, Steve Daines",A bill to amend the Internal Revenue Code of 1986 to deny the trade or business expense deduction for the reimbursement of employee costs of child gender transition procedure or travel to obtain an abortion.,WE WILL TAKE YOUR BODY FROM YOU
398,US,US,SB200,PROTECT Kids Act Parental Rights Over The Education and Care of Their Kids Act,Forced Outing by Schools,2/1/2023,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Low,https://legiscan.com/US/bill/SB200/2023,"Tim Scott, Mike Crapo, Lindsey Graham, Cindy Hyde-Smith, Rick Scott, Marco Rubio, James Risch","A bill to require elementary and middle schools that receive Federal funds to obtain parental consent before changing a minor child's gender markers, pronouns, or preferred name on any school form or allowing a child to change the child's sex-based accommodations, including locker rooms or bathrooms.",WE WILL DENY YOU YOUR NAME
